EAN|QTY_ON_HAND|VENDOR_STOCK_ID|LIST_PRICE_EXCL_TAX|COST_PRICE|ISO_CURRENCY_CODE
8422175210763|100|221076|||EUR
8422175211364|10|221136|||EUR
8422172211909|18180|221190|||EUR
8422172211916|990|221191|||EUR
8422172212227|8908|221222|||EUR
8422172238104|2820|223810|||EUR
8422172238968|138|223896|||EUR
8422172239446|10216|223944|||EUR
8422172239484|3528|223948|||EUR
8422172240763|292|224076|||EUR
8693357192904|1670|224408|||EUR
8693357177727|2791|224423|||EUR
8422172244846|2700|224484|||EUR
8422172244853|3552|224485|||EUR
8422172245003|35363|224500|||EUR
8422172245140|349|224514|||EUR
5414882246114|1|224611|||EUR
5414882246138|1|224613|||EUR
5414882246145|1|224614|||EUR
8422172246253|59|224625|||EUR
8422172246543|3036|224654|||EUR
8422172246567|3043|224656|||EUR
8422172246598|2912|224659|||EUR
8009271609907|1|224664|||EUR
8009271462038|484|224682|||EUR
8009271909908|67|224685|||EUR
8422172247342|1794|224734|||EUR
8422172247359|2202|224735|||EUR
8422172247373|54|224737|||EUR
8422172247380|354|224738|||EUR
8009271014725|2|224827|||EUR
5414882249252|2|224925|||EUR
8422172249292|214|224929|||EUR
8422172249322|298|224932|||EUR
8422172249360|186|224936|||EUR
8422172249407|212|224940|||EUR
8422172249445|84|224944|||EUR
8422172249483|336|224948|||EUR
8422172249520|353|224952|||EUR
8422172249971|850|224997|||EUR
8422172251011|5327|225101|||EUR
8422172251028|2796|225102|||EUR
8422172251097|3336|225109|||EUR
8422172251103|2064|225110|||EUR
8422172252889|3341|225288|||EUR
8422175225316|502|22531|||EUR
8422172253916|6336|225391|||EUR
8422172253923|12354|225392|||EUR
8422175225439|5394|22543|||EUR
541488625668|141|225668|||EUR
8422172258379|1548|225837|||EUR
8422175226016|4092|22601|||EUR
8422175226238|1367|22623|||EUR
8422175226245|39528|22624|||EUR
8422175226313|3914|22631|||EUR
8422175226368|3120|22636|||EUR
8422172263878|5472|226387|||EUR
8422175226573|1944|22657|||EUR
8422175226597|5388|22659|||EUR
8422175226603|6612|22660|||EUR
8422172267005|5530|226700|||EUR
8422172267067|7416|226706|||EUR
8422172267487|10413|226748|||EUR
8422175226764|1452|22676|||EUR
8422175226771|96|22677|||EUR
8422175226825|324|22682|||EUR
8422175226870|1008|22687|||EUR
8422175226887|624|22688|||EUR
8422175226900|1656|22690|||EUR
8422175226917|1328|22691|||EUR
8422172274171|4461|227417|||EUR
8422172274225|864|227422|||EUR
8422172274584|276|227458|||EUR
8422172274591|7200|227459|||EUR
8422172275024|585|227502|||EUR
8422175275243|36|227524|||EUR
5414886276025|315|227602|||EUR
5414886276032|475|227603|||EUR
5414886276056|371|227605|||EUR
5414886276063|329|227606|||EUR
5414886276124|80|227612|||EUR
5414886276216|80|227621|||EUR
5414886276490|388|227649|||EUR
8422172283944|1548|228394|||EUR
8422172284033|235|228403|||EUR
8422172284057|84|228405|||EUR
8422172284064|248|228406|||EUR
8422172289649|1603|228964|||EUR
5414886291004|6|229100|||EUR
5414886291028|6|229102|||EUR
8422172293721|7896|229372|||EUR
8422172293769|500|229376|||EUR
8422172293776|632|229377|||EUR
5414886295620|1320|229562|||EUR
8422175229635|1416|22963|||EUR
8422172296654|3618|229665|||EUR
8422172296678|5670|229667|||EUR
8422175229673|28|22967|||EUR
8422175229680|2274|22968|||EUR
8422175229703|1620|22970|||EUR
8422175229734|2627|22973|||EUR
8422175229765|2136|22976|||EUR
8422175229772|1866|22977|||EUR
8422172298719|5724|229871|||EUR
5414886298867|6|229886|||EUR
8422172298986|12084|229898|||EUR
8422172299105|482|229910|||EUR
8422172299112|400|229911|||EUR
8422172299129|158|229912|||EUR
8422172299525|5081|229952|||EUR
8422172299532|2340|229953|||EUR
8422172299549|3420|229954|||EUR
8422172299617|2112|229961|||EUR
8422172299839|13392|229983|||EUR
8422172299969|5856|229996|||EUR
8422172299990|3816|229999|||EUR
5411708115968|192|230053|||EUR
5411708115944|288|230062|||EUR
5411708110239|5|230098|||EUR
5411708116361|342|230102|||EUR
5411708114619|6|230122|||EUR
8422172303482|1836|230348|||EUR
5414886305435|16|230543|||EUR
5414886305442|24|230544|||EUR
5414886305466|27|230546|||EUR
5414886305473|24|230547|||EUR
5414886310712|164|231071|||EUR
5414886310729|17|231072|||EUR
5414886310736|86|231073|||EUR
8422175231256|1848|23125|||EUR
8422175231263|2064|23126|||EUR
8422175231270|288|23127|||EUR
8422175231287|1944|23128|||EUR
8422175231294|672|23129|||EUR
8422175231300|252|23130|||EUR
8422175231317|1674|23131|||EUR
8422175231324|936|23132|||EUR
8422175231331|192|23133|||EUR
8422175231348|1696|23134|||EUR
8422175231355|1128|23135|||EUR
8422175231362|700|23136|||EUR
8422175231379|2498|23137|||EUR
8422175231386|1332|23138|||EUR
8422175231393|688|23139|||EUR
8422175231409|660|23140|||EUR
8422175231416|1092|23141|||EUR
8422175231423|810|23142|||EUR
8422175320936|5152|232093|||EUR
8422175236138|348|23613|||EUR
8422175236145|24|23614|||EUR
3661733017160|4422|23648|||EUR
8422172370613|1140|237061|||EUR
8422175237081|121|23708|||EUR
8422175237098|252|23709|||EUR
8422175237104|43|23710|||EUR
8422172371016|582|237101|||EUR
8422172371023|684|237102|||EUR
8422172371047|624|237104|||EUR
5411708154295|467|238523|||EUR
5411708154257|60|238525|||EUR
8422175238620|206|23862|||EUR
5411708156770|48|238636|||EUR
8422175238644|690|23864|||EUR
8422175238651|354|23865|||EUR
8422175238668|837|23866|||EUR
5411708125226|336|238728|||EUR
5411708158798|216|238732|||EUR
5411708158842|36|238736|||EUR
8422175238750|979|23875|||EUR
8422175238804|1118|23880|||EUR
8422175238835|1452|23883|||EUR
8422175238842|1356|23884|||EUR
8422175238859|1211|23885|||EUR
8422175238880|2395|23888|||EUR
8422175239054|266|23905|||EUR
8001940001432|488|23906|||EUR
8422175239085|1173|23908|||EUR
8693357277519|8292|23913|||EUR
8422175239177|172|23917|||EUR
8422175239207|970|23920|||EUR
8422175239221|2698|23922|||EUR
8422175239238|2202|23923|||EUR
8422175239252|11994|23925|||EUR
8422175239276|852|23927|||EUR
8693357121768|1659|23947|||EUR
8693357544925|1392|23952|||EUR
8693357544963|2220|23953|||EUR
8693357545007|1890|23954|||EUR
8693357545021|1740|23955|||EUR
6941607331132|2948|24018|||EUR
6224008420743|2044|24025|||EUR
6224008420750|2044|24026|||EUR
6224008420767|2348|24027|||EUR
5013298129341|1628|24028|||EUR
6941607331217|792|24035|||EUR
8422175240609|935|24060|||EUR
8422175240616|521|24061|||EUR
8422175240623|2268|24062|||EUR
8422175240630|1384|24063|||EUR
8422175241217|331|24121|||EUR
4023103095298|192|24142|||EUR
8422175241903|2232|24190|||EUR
8422175241910|3108|24191|||EUR
8422175241927|552|24192|||EUR
8422175241934|624|24193|||EUR
8422175241941|48|24194|||EUR
8422175241965|60|24196|||EUR
8422175241996|972|24199|||EUR
8422175242009|4128|24200|||EUR
8422175242030|191|24203|||EUR
8422175242047|179|24204|||EUR
8422175242054|173|24205|||EUR
8422175242061|299|24206|||EUR
8422175242085|360|24208|||EUR
8422175242092|357|24209|||EUR
8422175242108|682|24210|||EUR
8422175242146|1080|24214|||EUR
8422175242177|2976|24217|||EUR
8422175242252|1146|24225|||EUR
8422175242870|21360|24287|||EUR
8693357380332|1952|24297|||EUR
8422175243068|948|24306|||EUR
8422175243075|2601|24307|||EUR
8422175243358|44|24335|||EUR
8693357469181|3914|24336|||EUR
8693357019706|4104|24364|||EUR
8422175243792|780|24379|||EUR
8422175244409|1058|24440|||EUR
8422175244485|26|24448|||EUR
8422175244508|47|24450|||EUR
8001940001494|1416|24483|||EUR
8422175245109|1056|24510|||EUR
8422175245116|684|24511|||EUR
8422175245246|54|24524|||EUR
8422175245253|119|24525|||EUR
8422175245260|75|24526|||EUR
8422175245277|93|24527|||EUR
3370910128444|2472|24528|||EUR
3370910128451|2472|24529|||EUR
3370910128468|2400|24530|||EUR
3370910128482|20|24531|||EUR
3370910128499|1720|24532|||EUR
3370910128512|1700|24533|||EUR
3370910128529|1690|24534|||EUR
3370910052664|1175|24535|||EUR
8422175245376|10840|24537|||EUR
8422175245383|480|24538|||EUR
8422175245390|1824|24539|||EUR
8422175245406|1308|24540|||EUR
8422175245413|1764|24541|||EUR
8422175245437|612|24543|||EUR
8422175245529|1503|24552|||EUR
8422175245536|1639|24553|||EUR
8422175245543|1213|24554|||EUR
8422175245550|1846|24555|||EUR
4023103208476|148|24559|||EUR
4023103208476|250|245591|||EUR
4023103240810|2200|24560|||EUR
8693357468153|217|24571|||EUR
8693357468139|524|24572|||EUR
8693357467712|186|24573|||EUR
8693357501140|2756|24574|||EUR
8693357501164|2808|24575|||EUR
8693357501188|2948|24576|||EUR
8693357501201|2972|24577|||EUR
8422175245789|2094|24578|||EUR
8422175245796|1314|24579|||EUR
8422175245802|1890|24580|||EUR
8422175245895|202|24589|||EUR
8422175246007|713|24600|||EUR
8422175246311|960|24631|||EUR
8009271767980|215|24653|||EUR
8009271168107|178|24654|||EUR
8009271667990|82|24667|||EUR
8422175246687|3504|24668|||EUR
8422175246694|3096|24669|||EUR
8422175246700|2616|24670|||EUR
8422175246854|132|24685|||EUR
8422175247011|322|24701|||EUR
8422175247226|263|24722|||EUR
8422175250042|288|25004|||EUR
8422175250059|4|25005|||EUR
8422175250073|1211|25007|||EUR
8422175250080|287|25008|||EUR
8422175250530|3140|25053|||EUR
8422175250868|83|25086|||EUR
8422175250882|69|25088|||EUR
8422175250899|128|25089|||EUR
8422175250905|170|25090|||EUR
8422175250912|135|25091|||EUR
8422175251544|267|25154|||EUR
8422175251551|189|25155|||EUR
8422175253937|1629|25393|||EUR
8422175254347|12|25434|||EUR
8422172567013|1736|256701|||EUR
8422175260164|1164|26016|||EUR
8422175264193|1011|26419|||EUR
8693357065994|3686|27017|||EUR
8693357153950|4102|27018|||EUR
8693357150133|3899|27019|||EUR
8693357228559|1718|27020|||EUR
8422175270279|23832|27027|||EUR
9781847504418|989|27028|||EUR
9781847503220|492|27029|||EUR
8422175270552|185|27055|||EUR
8422175271191|198|27119|||EUR
8422175271214|16|27121|||EUR
8422175271337|912|27133|||EUR
8422175271962|260|27196|||EUR
8422175271979|259|27197|||EUR
8422175271986|179|27198|||EUR
8422172750149|10224|275014|||EUR
8422175275243|3492|27524|||EUR
8422175280049|649|28004|||EUR
8422175280087|71|28008|||EUR
8001244019829|2051|28021|||EUR
8422175280674|504|28067|||EUR
8422175280698|223|28069|||EUR
8422175280735|10872|28073|||EUR
8422175280803|367|28080|||EUR
8422175281374|210|28137|||EUR
8422175281381|1584|28138|||EUR
8422175281398|38|28139|||EUR
8422175281428|222|28142|||EUR
8422175281503|597|28150|||EUR
8422175281510|1620|28151|||EUR
8422175281527|577|28152|||EUR
8422175281534|405|28153|||EUR
8422175281541|666|28154|||EUR
8422175281558|212|28155|||EUR
8422175281572|1484|28157|||EUR
8422175281596|4|28159|||EUR
8422175281619|240|28161|||EUR
8422175281633|324|28163|||EUR
8422175281657|96|28165|||EUR
8422175282050|293|28205|||EUR
8422175282067|723|28206|||EUR
8422175282074|564|28207|||EUR
8422175282135|766|28213|||EUR
8422175282180|2340|28218|||EUR
8422175282197|1990|28219|||EUR
8422175282210|157|28221|||EUR
8422175282227|65|28222|||EUR
8422175282234|119|28223|||EUR
8422175282241|211|28224|||EUR
8422175282258|35|28225|||EUR
8422175282265|90|28226|||EUR
8422175282296|438|28229|||EUR
8422175282302|89|28230|||EUR
8422175282463|1300|28246|||EUR
8422175282548|522|28254|||EUR
8422175282661|486|28266|||EUR
8422175282678|228|28267|||EUR
8422175282685|330|28268|||EUR
8422175282692|324|28269|||EUR
8422175282708|200|28270|||EUR
8422175282784|348|28278|||EUR
8422175282791|648|28279|||EUR
8422175282807|192|28280|||EUR
8422175282821|726|28282|||EUR
8422175282838|876|28283|||EUR
8422175282876|84|28287|||EUR
8422175282883|204|28288|||EUR
8422175282920|538|28292|||EUR
4006592661984|280|28303|||EUR
8410779287243|674|28304|||EUR
8412668143470|511|28305|||EUR
8422175292677|610|29267|||EUR
6942138935530|26|30007|||EUR
8422173002018|300|300201|||EUR
8422173005019|1716|300501|||EUR
8422173005026|2100|300502|||EUR
8422173005064|864|300506|||EUR
8422173005071|1020|300507|||EUR
8422173005088|540|300508|||EUR
8422173005095|372|300509|||EUR
8422173005163|1812|300516|||EUR
8422173005187|996|300518|||EUR
8422173005194|864|300519|||EUR
8422173005224|17316|300522|||EUR
8422173005538|3888|300553|||EUR
8422173005637|2040|300563|||EUR
8422173005644|3888|300564|||EUR
8422173005774|1434|300577|||EUR
8422173005873|2184|300587|||EUR
8422173005897|6768|300589|||EUR
8422173006047|950|300604|||EUR
8693357368378|816|302291|||EUR
8422175309795|230|30979|||EUR
8422175309924|1206|30992|||EUR
6942138900026|3918|31021|||EUR
6942138900033|3126|31022|||EUR
6942138967142|3048|31036|||EUR
6941607347645|1098|31042|||EUR
6942138952278|885|31045|||EUR
6942138967098|4144|32005|||EUR
8710368087125|12|32032|||EUR
6941607320280|5748|320331|||EUR
6942138949650|454|32042|||EUR
3370910112283|66|32051|||EUR
3370910117523|128|32053|||EUR
3370910079678|400|32060|||EUR
3370910086447|219|32061|||EUR
3370910094862|647|32063|||EUR
3370910060362|3732|32065|||EUR
3370910078664|984|32068|||EUR
3370910078671|323|32069|||EUR
3370910066166|563|32073|||EUR
3370910117721|8|32076|||EUR
3370910117738|68|32077|||EUR
3370910117608|116|32079|||EUR
3370910121001|297|32087|||EUR
3370910121018|1740|32088|||EUR
6941607320297|384|32096|||EUR
6941607326718|18|32176|||EUR
6941607326732|1392|32182|||EUR
8422175330461|2043|33046|||EUR
5414635101387|324|33133|||EUR
5414635101394|164|33134|||EUR
5414635101332|1183|33143|||EUR
8422175331567|416|33156|||EUR
8422175331680|504|33168|||EUR
5414635106795|262|33238|||EUR
5414635098250|204|33241|||EUR
8422175332748|648|33274|||EUR
8422175332762|2141|33276|||EUR
8422175333288|191|33328|||EUR
8422175333318|1428|33331|||EUR
8422175333585|456|33358|||EUR
5414635113076|750|33432|||EUR
5414635113007|88|33434|||EUR
5414635104319|162|33477|||EUR
5414635104326|1854|33478|||EUR
8422173350065|1486|335006|||EUR
8422175335695|1488|33569|||EUR
8422175335701|564|33570|||EUR
8422175336326|1031|33632|||EUR
8422175337026|438|33702|||EUR
8422175337033|487|33703|||EUR
8422175337040|41|33704|||EUR
8422175337057|164|33705|||EUR
6941607347577|790|34037|||EUR
6942138970944|2872|34104|||EUR
6942138975321|33|34127|||EUR
6941607308462|350|34149|||EUR
5414813440109|378|344010|||EUR
8422175350148|1380|35014|||EUR
8422175358243|570|35824|||EUR
8422175358717|1706|35871|||EUR
8422175358847|48|35884|||EUR
8693357092396|1008|36000|||EUR
6942138930573|840|360161|||EUR
6942138981520|1272|36024|||EUR
6942138981575|1503|36025|||EUR
6941607307021|1558|36084|||EUR
8422175361038|2125|36103|||EUR
8422175361045|5100|36104|||EUR
8422175361052|4425|36105|||EUR
8422175361069|5056|36106|||EUR
8422175361076|2075|36107|||EUR
8422175361083|1650|36108|||EUR
8422175361090|2475|36109|||EUR
8422175361106|3728|36110|||EUR
6941607348079|10|36118|||EUR
6942138952216|1000|36125|||EUR
6942138952384|1656|36128|||EUR
6942138967463|599|36163|||EUR
6941607307045|1547|36228|||EUR
6942138982183|57|36237|||EUR
6941607307403|1542|36300|||EUR
6941607310328|598|36306|||EUR
6941607324998|1216|36351|||EUR
6941607354169|3192|36405|||EUR
8422174001423|246|400142|||EUR
8422174001430|898|400143|||EUR
8422174001645|1290|400164|||EUR
8422174001652|74|400165|||EUR
8422174001683|4728|400168|||EUR
8422174001737|3692|400173|||EUR
8422174001775|2889|400177|||EUR
8693357304000|2603|40120|||EUR
8422175401246|82|40124|||EUR
8422175401253|103|40125|||EUR
8422175401260|629|40126|||EUR
8422175401277|192|40127|||EUR
8422175401284|95|40128|||EUR
8422175401291|101|40129|||EUR
8422175401307|167|40130|||EUR
8422175401352|8|40135|||EUR
8422175401376|429|40137|||EUR
8422175401383|459|40138|||EUR
8422175401468|1735|40146|||EUR
8422175401741|314|40174|||EUR
8422175401987|387|40198|||EUR
8422175402069|306|40206|||EUR
8422175410330|194|41033|||EUR
8422175410347|160|41034|||EUR
8422175410354|127|41035|||EUR
8422175410361|263|41036|||EUR
6941607312407|822|41037|||EUR
8422175410385|53|41038|||EUR
8422175410392|133|41039|||EUR
8422175410408|291|41040|||EUR
6942138924046|138|41041|||EUR
6942138952438|167|41122|||EUR
6942138959345|168|41127|||EUR
8422175411290|4600|41129|||EUR
8422175411306|1876|41130|||EUR
8422175411320|3040|41132|||EUR
8422175411337|4120|41133|||EUR
8422175411344|3712|41134|||EUR
8422175411351|5776|41135|||EUR
6941607312209|33|41477|||EUR
8422175420001|179|42000|||EUR
8422175420025|132|42002|||EUR
8422175420070|8|42007|||EUR
8422175420094|5|42009|||EUR
8422175420117|234|42011|||EUR
8422175420148|55|42014|||EUR
8422175420223|139|42022|||EUR
8422175420230|27|42023|||EUR
8422175420247|22|42024|||EUR
6942138981674|1237|42046|||EUR
6942138967746|336|42049|||EUR
6942138949919|572|43040|||EUR
6942138967524|864|43097|||EUR
6942138972054|221|43159|||EUR
6942138967272|672|43244|||EUR
6942138967395|353|43246|||EUR
6941607325612|12|43555|||EUR
6942138940480|3654|44007|||EUR
6942138975611|289|44020|||EUR
6942138967890|1515|44059|||EUR
6941607308325|8|44083|||EUR
8422175451333|224|45133|||EUR
8422175451364|467|45136|||EUR
8422175451371|4752|45137|||EUR
8422175451388|840|45138|||EUR
8435264387703|1307|46003|||EUR
8435264387796|90|46008|||EUR
8435264390444|645|46009|||EUR
8435264390949|109|46025|||EUR
8435264390499|20|46030|||EUR
8422175460632|14171|46063|||EUR
8422175510061|2160|51006|||EUR
8422175510078|2892|51007|||EUR
8422175510085|1824|51008|||EUR
8422175510092|792|51009|||EUR
8422175510108|4056|51010|||EUR
8422175510115|2496|51011|||EUR
8422175510122|1482|51012|||EUR
8422175510139|1320|51013|||EUR
8422175510146|5082|51014|||EUR
8422175510153|504|51015|||EUR
8422175510160|1824|51016|||EUR
8422175510177|3402|51017|||EUR
8422175510184|6672|51018|||EUR
8422175510191|1536|51019|||EUR
8422175510207|2064|51020|||EUR
8422175510214|421|51021|||EUR
8422175510238|576|51023|||EUR
8422175510245|780|51024|||EUR
6941607330487|587|510241|||EUR
8422175510252|1240|51025|||EUR
6941607330494|189|510251|||EUR
8422175510269|717|51026|||EUR
6942138915662|1388|510261|||EUR
8422175510276|1070|51027|||EUR
8422175510283|1794|51028|||EUR
8422175510290|624|51029|||EUR
8422175510313|2784|51031|||EUR
8422175510320|1134|51032|||EUR
6942138900422|216|510331|||EUR
8422175510344|1488|51034|||EUR
8422175510351|2640|51035|||EUR
8422175510368|1440|51036|||EUR
8422175510375|1368|51037|||EUR
8422175510382|2112|51038|||EUR
8422175510399|258|51039|||EUR
8422175510405|264|51040|||EUR
8422175510412|3576|51041|||EUR
6942138973891|460|510411|||EUR
8422175510429|935|51042|||EUR
6942138973907|818|510421|||EUR
8422175510436|2899|51043|||EUR
6942138973914|1089|510431|||EUR
8422175510443|2760|51044|||EUR
8422175510450|2828|51045|||EUR
6942138951325|320|510451|||EUR
8422175510467|744|51046|||EUR
8422175510474|1224|51047|||EUR
8422175510481|1680|51048|||EUR
6942138951370|286|510481|||EUR
8422175510498|1740|51049|||EUR
8422175510504|24|51050|||EUR
8422175510511|1464|51051|||EUR
8422175510528|528|51052|||EUR
8422175510535|1128|51053|||EUR
8422175510542|1728|51054|||EUR
8422175510559|1868|51055|||EUR
8422175510566|2016|51056|||EUR
8422175510573|3144|51057|||EUR
8422175510580|2580|51058|||EUR
8422175510597|3552|51059|||EUR
8422175510603|5832|51060|||EUR
8422175510610|4776|51061|||EUR
6941607345641|816|510611|||EUR
8422175510627|1104|51062|||EUR
8422175510634|2755|51063|||EUR
8422175510641|4212|51064|||EUR
8422175510658|456|51065|||EUR
8422175510665|1728|51066|||EUR
8422175510672|3049|51067|||EUR
8422175510689|5544|51068|||EUR
8422175510696|7392|51069|||EUR
8422175510702|2736|51070|||EUR
8422175510719|5304|51071|||EUR
8422175510726|8565|51072|||EUR
8422175510733|559|51073|||EUR
8422175510740|479|51074|||EUR
8422175510757|1578|51075|||EUR
8422175510771|612|51077|||EUR
8422175510788|1296|51078|||EUR
8422175510795|1777|51079|||EUR
8422175510801|828|51080|||EUR
8422175510818|2384|51081|||EUR
8422175510825|1656|51082|||EUR
8422175510832|158|51083|||EUR
8422175510870|2767|51087|||EUR
8422175510887|1114|51088|||EUR
8422175510894|890|51089|||EUR
8422175510924|141|51092|||EUR
8422175510931|278|51093|||EUR
8422175510948|3312|51094|||EUR
8422175510955|3552|51095|||EUR
8422175510962|4200|51096|||EUR
8422175510979|2856|51097|||EUR
8422175510986|1524|51098|||EUR
8422175510993|2928|51099|||EUR
8422175511006|2076|51100|||EUR
8422175511013|6240|51101|||EUR
8422175511020|3648|51102|||EUR
8422175511044|1956|51104|||EUR
8422175511051|3720|51105|||EUR
8422175511068|2412|51106|||EUR
8422175511075|828|51107|||EUR
8422175511082|64|51108|||EUR
8422175511099|8255|51109|||EUR
8422175511105|870|51110|||EUR
6942138982084|395|52123|||EUR
8422175521289|3404|52128|||EUR
8422175521296|3440|52129|||EUR
8422175521302|3800|52130|||EUR
8422175521319|2504|52131|||EUR
8422175521326|2732|52132|||EUR
6942138982367|186|52133|||EUR
6942138968187|373|52307|||EUR
6942138969085|32|52328|||EUR
6942138969092|428|52329|||EUR
6942138981964|203|52418|||EUR
6941607325988|97|52560|||EUR
6941607352212|24|52637|||EUR
6942138973686|1110|53052|||EUR
6942138968873|39|53092|||EUR
6942138982275|1039|53114|||EUR
6942138902976|406|53126|||EUR
6942138975772|498|54321|||EUR
6942138982299|2070|54336|||EUR
6941607310380|775|54409|||EUR
6942138913231|51|55028|||EUR
6942138981872|427|55029|||EUR
8422175557851|179|555785|||EUR
8422175559435|108|555943|||EUR
8422175559442|576|555944|||EUR
8422175559459|44|555945|||EUR
8422175559480|1002|555948|||EUR
8422175559527|408|555952|||EUR
8422175559541|863|555954|||EUR
8422175559657|1857|555965|||EUR
8422175559664|2074|555966|||EUR
8422175559671|2506|555967|||EUR
8422175559688|2709|555968|||EUR
8422175559695|2520|555969|||EUR
8422175559701|756|555970|||EUR
8422175559749|622|555974|||EUR
8422175559763|24|555976|||EUR
8422175559794|432|555979|||EUR
8422175559817|576|555981|||EUR
8422175559824|396|555982|||EUR
8422175559916|120|555991|||EUR
8422175559947|36|555994|||EUR
8422175559985|108|555998|||EUR
8422175559992|216|555999|||EUR
8422175560004|444|556000|||EUR
8422175560011|636|556001|||EUR
8422175560028|648|556002|||EUR
8422175560035|732|556003|||EUR
8422175560042|885|556004|||EUR
8422175560059|648|556005|||EUR
8422175560066|516|556006|||EUR
6942138984453|176|56121|||EUR
6942138983388|13|56122|||EUR
6942138983081|1|56142|||EUR
6942138949575|325|56403|||EUR
6942138949582|441|56404|||EUR
6942138949605|328|56411|||EUR
6942138981865|336|56416|||EUR
6942138986372|105|56441|||EUR
6942138983210|369|56595|||EUR
6942138972429|564|56679|||EUR
6942138972467|703|56681|||EUR
6941607311219|39|56714|||EUR
8693357486461|4184|56715|||EUR
6942138986402|211|56721|||EUR
8422175567607|8|56760|||EUR
6942138972177|1788|56985|||EUR
6942138951264|680|57270|||EUR
6942138951363|666|57274|||EUR
6942138968293|425|57376|||EUR
6941607309506|309|57443|||EUR
6941607309520|401|57445|||EUR
6942138918229|756|580121|||EUR
6942138918403|432|58093|||EUR
6942138918410|1492|58094|||EUR
6941607347416|960|58210|||EUR
6942138961409|498|58220|||EUR
6942138966428|816|58595|||EUR
6941607307908|480|58674|||EUR
6942138975796|2|600011|||EUR
8422175600045|8|60004|||EUR
6942138975819|189|60007|||EUR
6942138975895|139|60015|||EUR
6942138975918|385|60019|||EUR
8422172600314|339|60031|||EUR
6941607304174|51|60059|||EUR
8411712764319|870|60066|||EUR
8411712764326|204|60067|||EUR
8411712764333|264|60068|||EUR
8004360017199|419|60071|||EUR
8004360033854|36|60072|||EUR
8001133889106|254|60075|||EUR
8004360015645|114|60076|||EUR
8004360033847|348|60079|||EUR
8001133351603|496|60081|||EUR
8003723990773|124|60086|||EUR
8411712559366|4386|60091|||EUR
8411712558826|402|60092|||EUR
8411712558802|342|60093|||EUR
8411712558123|2208|60094|||EUR
8411712558116|2292|60095|||EUR
8411712558109|3432|60096|||EUR
8411712764647|180|60098|||EUR
8411712764654|6|60100|||EUR
8411712763107|1056|60109|||EUR
3838851369383|1218|601561|||EUR
3838851369611|828|601581|||EUR
3838851369734|647|60165|||EUR
3838851369765|880|60169|||EUR
3838851369932|132|60185|||EUR
8001133351504|72|60193|||EUR
8001133884606|284|60195|||EUR
8001133391401|288|60196|||EUR
8001133884408|264|60197|||EUR
8001133884507|138|60198|||EUR
8714143611932|1279|61193|||EUR
8714143611925|432|61195|||EUR
6941607343340|1448|620031|||EUR
6942138917819|424|620041|||EUR
6941607343357|60|62086|||EUR
6942138974645|489|62139|||EUR
6942138974683|265|62142|||EUR
5601028014540|2960|67106|||EUR
5601028002134|1797|67110|||EUR
5601028017633|184|67117|||EUR
5601028016766|72|67121|||EUR
5601028026956|4578|67123|||EUR
5601028025782|310|67125|||EUR
5601028026345|432|67126|||EUR
5601028031097|1179|67128|||EUR
5601028000048|1520|67129|||EUR
5601028013659|1367|67147|||EUR
5601028018791|431|67155|||EUR
5601028002929|600|67402|||EUR
8422175680863|279|68086|||EUR
8422175680870|88|68087|||EUR
8422175680900|21|68090|||EUR
8422175001538|96|700153|||EUR
8422175001651|1008|700165|||EUR
8422177001918|1656|700191|||EUR
8422175005505|2376|700550|||EUR
8422175005543|912|700554|||EUR
8422175006854|1392|700685|||EUR
8422175006908|696|700690|||EUR
8422175007097|1020|700709|||EUR
8422175008254|2208|700825|||EUR
8422175701018|2771|70101|||EUR
8422175750825|1524|75082|||EUR
8422175750832|538|75083|||EUR
8422175750849|406|75084|||EUR
8422175750856|838|75085|||EUR
8422175750863|484|75086|||EUR
8422175750870|621|75087|||EUR
8422175750887|1944|75088|||EUR
8422175750894|874|75089|||EUR
8422175750900|874|75090|||EUR
8422175750924|492|75092|||EUR
8422175750931|732|75093|||EUR
8422175750948|361|75094|||EUR
8422175750955|196|75095|||EUR
8422175750962|1890|75096|||EUR
8422175751556|440|75155|||EUR
8422175751563|1873|75156|||EUR
8422175751570|1080|75157|||EUR
8422175751587|1895|75158|||EUR
8422175751594|1180|75159|||EUR
8422175753475|1208|75347|||EUR
8422175753536|2560|75353|||EUR
8422175753833|2016|75383|||EUR
8422175753840|2790|75384|||EUR
8422175753857|200|75385|||EUR
8422175753864|660|75386|||EUR
8422175753871|2928|75387|||EUR
8422175753888|3000|75388|||EUR
8422175753895|2440|75389|||EUR
8422175753918|2120|75391|||EUR
8422175753925|2496|75392|||EUR
8422175770915|2520|77091|||EUR
8422175770922|2292|77092|||EUR
8422175770939|3108|77093|||EUR
8422175770946|3456|77094|||EUR
8422175770953|2304|77095|||EUR
8422175770960|1836|77096|||EUR
8422175770977|1548|77097|||EUR
8422175770984|732|77098|||EUR
8422175770991|720|77099|||EUR
8422175771004|744|77100|||EUR
8422175771011|1040|77101|||EUR
8422175771028|684|77102|||EUR
8422175771035|636|77103|||EUR
8422175771042|1428|77104|||EUR
8422175771059|564|77105|||EUR
8422175771066|1404|77106|||EUR
8422175771073|1632|77107|||EUR
8422175771080|1533|77108|||EUR
8422175771097|1848|77109|||EUR
8422175771103|2688|77110|||EUR
8422175771110|2352|77111|||EUR
